Label,response
CAH: Human Pack,Watching the life drain from the eyes of my son’s killer.
The Catholic Card Game: Generations Expansion Pack,Watching the Mass on TV.
CAH: Hidden Gems Bundle: A Few New Cards We Crammed Into This Bundle Pack (Amazon Exclusive),Watching the show Frasier" and feeling the emotion "pleasure."
Pigs Against Profanity: Volume 2,Watching the Theresa May `Dancing Queen`video on repeat for 24 hours
KinderPerfect: Tween Expansion Pack,Watching their eyes glaze over when you start talking
Crows Adopt Vulgarity, Vol. 2,Watching TV with Mom and Dad when a sex scene comes on.
Disgruntled Decks: Navy Edition,Watching two Marines fight over the last box of crayons.
Cads Against Adulting,Watching yoga and  eating cookies.
CAH: Green Box Expansion,Watching you die.
Humanity Hates Trump: Base Set,Watching your child slowly die because you were too upper middle class to vaccinate them.
Carbs of the Huge Manatee - Online Dating Expansion 1,Watching your date get someone else's number while out with you.
Depravity,Watching your first porn film
Crows Adopt Vulgarity, Vol. 2,Watching your last dollar get ripped in half by the vending machine.
Pigs Against Profanity: Volume 2,Watching your mom get destroyed in an interracial gangbang
Cards for the Masses,Watching your purchase get stuck inside of the vending machine
Cards Against Profanity,Water balloon fights
Bad Campaign, The Presidential Party Game!,Water balloons filled with maple syrup.
Reject Pack 2,Water so cold it turned into a rock.
Depravity,Water sports
The Worst Card Game: Colorado Edition,Water World's Thunder Bay Wave Pool filled with jizz and tears.
CAH: Green Box Expansion,Water.
Words Against Morality: Volume 3,Waterboarding a Muslim.
Trumped UpCards: The World's Biggest Deck*,Waterboarding Ted Cruz with Marco Rubio's sweat.
CAH Base Set,Waterboarding.
Cads Against Adulting,Waterboarding.
Cocks Abreast Hostility: Cock Pack One: Just The Tip,Watermelon and collard greens.
Fun in the Oven,Watermelon!
Bad Campaign, The Presidential Party Game!,Waterslides.
Humanity Hates Trump: Base Set,Waving a gun around in a bank.
Cards About Toronto,Waving to someone who doesn't see you
Evil Apples,waving your dick in the wind
Kids Against Maturity,Wax lips
Carbs of the Huge Manatee - Kink Expansion 1,Wax-play.
Bards Dispense Profanity,waxen thighs
Rotten Apples: The Tasteless Adult Party Game,Waxing
Fun in the Oven,Waxing "down there" before going into labor.
CAH: Ass Pack,Waxing my asshole.
Guards Against Insanity, Edition 2,"Waxing your back, sack and crack."
Charlie Foxtrot,Way too much hummus.
Cads About Matrimony,Way too much sensual massage oil.
Pigs Against Profanity: Volume 3,Wayne Liniker aka Duke Noncem.
That's What She Said Game,we can do this the easy way… or the hard way
That's What She Said Game,we got a bleeder!
That's What She Said Game,we're going to need plenty of towels
Humanity Hates Trump: Expansion Pack 1,Weak and pathetic people.
The Catholic Card Game: Base Deck,Weak Church coffee.
Crabs Adjust Humidity: Volume 1,Weaponized ebola.
Cocks Abreast Hostility: Cock Pack One: Just The Tip,Weaponized gonorrhea.
Disgruntled Decks: Army Edition,Weaponizing Cav Scout semen in the fight against ISIS.
Rotten Apples: The Tasteless Adult Party Game,Weapons of Mass Destruction
Bad Campaign, The Presidential Party Game!,Weapons of mass destruction.
CAH: 2000s Nostalgia Pack,Weapons of mass destruction.
Trumped UpCards: The World's Biggest Deck*,Weapons of tax destruction.
Trumped UpCards: The World's Biggest Deck*,Weapons-grade chemical peels.
CAH : Second Expansion,Weapons-grade plutonium.
CAH Base Set,Weapons-grade plutonium.
CAH: Red Box Expansion,Weapons-grade plutonium.
Potheads Against Sanity,Wear lip gloss on my anus.
Potheads Against Sanity,Wear my grandparent's dentures to a wedding.
Potheads Against Sanity,Wear nothing but Christmas tree ornaments to a mayor's inauguration ceremony.
Potheads Against Sanity,Wear nothing but edible pasties while grocery shopping.
Humanity Hates The Holidays,Wearing a belt made out of mistletoe.
Crabs Adjust Humidity: Volume 2,Wearing a blue fox fursuit on Casual Friday.
Kids Create Absurdity,Wearing a disguise
Cads Against Adulting,Wearing a hazmat suit to wash the dishes.
Cats Abiding Horribly: Episode II - A New Low,Wearing a headscarf so as not to piss off Allah.
Cads Against Adulting,Wearing a necklace above my enormous breast implants.
Bad Campaign, The Presidential Party Game!,Wearing a pink fedora.
Cats Abiding Horribly: Episode II - A New Low,Wearing a short skirt without any panties.
WTF Did You Say?!?,Wearing a Snuggie® as formal attire.
Cads About Matrimony,Wearing a t-shirt that says “I TOLD YOU SO.”
Cads About Matrimony Poly Pack,Wearing a t-shirt that says “I TOLD YOU SO.”
Not Parent Approved Expansion Pack #2,Wearing an invisibility cloak into the principal's office.
CAH : Second Expansion,Wearing an octopus for a hat.
CAH Base Set,Wearing an octopus for a hat.
CAH: Red Box Expansion,Wearing an octopus for a hat.
Disgruntled Decks: Air Force Edition,Wearing Blues under your Klan robe.
Rotten Apples: The Tasteless Adult Party Game,Wearing clown makeup
KinderPerfect: Tween Expansion Pack,Wearing ear plugs to the tween pop concert
CAH: Blue Box Expansion,Wearing glasses and sounding smart.
CAH: Fifth Expansion,Wearing glasses and sounding smart.
Hilarious!,Wearing glasses to look as if you are smart.
Cats Abiding Horribly: Episode I - The Dirty Goblin,Wearing gym shorts several sizes to small to accentuate the bulge.
Cats Abiding Horribly: Episode I - The Dirty Goblin,Wearing gym shorts several sizes too small to accentuate the bulge.
Carbs of the Huge Manatee: General Expansion 1,Wearing jeans so you don't have to shave.
Carps & Angsty Manatee - Texas Edition,Wearing just boots and a cowboy hat.
Cads Against Adulting,Wearing matching outfits with my cat.
Cads Against Adulting,Wearing matching socks.
Disgruntled Decks: Air Force Edition,Wearing morale shirts against your will.
90s Nostalgia Pack,Wearing Nicolas Cage's face.
Disgruntled Decks: Marine Corps/Jarhead Edition,"Wearing nothing but silkies, boot bands, and a light coat of CLP."
2016 Election Game ,Wearing political correctness like a suicide vest.
The Catholic Card Game: Base Deck,Wearing so many miraculous medals it causes a headache.
Not Parent Approved,Wearing sunglasses all day.
Hilarious!,Wearing the cone-of-shame.
Humanity Hates Trump: Expansion Pack 2 - Humanity Hates Hillary, Too,Wearing the pantsuits in your relationship.
Disgruntled Decks: Coast Guard/Coastie Edition,Wearing the parka with Trops like some sort of fuckng weirdo.
Cads Against Adulting,Wearing the same clothes for a week.
CAH Base Set,Wearing underwear inside out to avoid doing laundry.
CAH Base Set,Wearing underwear inside-out to avoid doing laundry.
Hilarious!,Wearing underwear inside-out to avoid doing laundry.
Cards Against/For South Africa,Wearing underwear inside-out to avoid laundry.
Hilarious!,Wearing used underwear and spraying it with perfume to mask the smell.
Evil Apples,wearing white shorts on the day of your first period
Charlie Foxtrot,Wearing your BDUs in public in order to get things for free.
Disgruntled Decks: Marine Corps/Jarhead Edition,Wearing your dress blues then drownin in pussy.
Crabs Adjust Humidity: Volume 2,Wearing your IUD into an MRI.
Crabs Adjust Humidity: Volume 7,Weasels ripping my flesh.
Cads About Matrimony,Wedding crashers passing out Ecstasy to your elderly relatives.
Cads About Matrimony Poly Pack,Wedding crashers passing out Ecstasy to your elderly relatives.
Carbs of the Huge Manatee - Online Dating Expansion 1,Wedding reception hook-ups.
The Catholic Card Game: Five Deck Expansion Pack,Wedding receptions at the Knights of Columbus hall.
Cards About Toronto,Weddings held in Mississauga
Kids Create Absurdity,Wedgies
Dirty Nasty Filthy,Wee Wee
Cakes Athirst Hilarity Volume 3,Weed edibles.
Cads Against Adulting,Weed stores.
Bad Campaign, The Presidential Party Game!,Weed.
Personally Incorrect - Expansion [Red Box],Week Old Kitty Litter
Babies vs. Parents,Week old tuna.
Humanity Hates Trump: Expansion Pack 1,Weekend at Bernie's.
Cads About Matrimony,Weekly date nights at the local BDSM dungeon.
Cads About Matrimony Poly Pack,Weekly date nights at the local BDSM dungeon.
Trumped UpCards: The World's Biggest Deck*,Weekly pep talks from Dr. Phil.
Bad Campaign, The Presidential Party Game!,Weenie roasts.
Carps & Angsty Manatee - Volume 2,Weenies.
Cads About Matrimony Poly Pack,Weeping silently in the bathroom.
Cads About Matrimony: Expansion 1,Weeping silently in the bathroom.
KinderPerfect (Commercial Set),Weeping with joy over the sweet sound of silence
KinderPerfect: A Timeout For Parents (Kickstarter Set),Weeping with joy over the sweet sound of silence
Voter's Choice: The Fourth Expansion,"Weighing yourself, then popping a big butt zit, and then weighing yourself again."
Babies vs. Parents,Weird sex dreams.
Not Parent Approved,Weird stares from my frenemy.
That's What She Said Game - First Expansion,welcome to the Forbidden Forest
Bards Dispense Profanity,"Welcome, ass."
Crabs Adjust Humidity: Volume 4,Welfare.
Humanity Hates Trump: Expansion Pack 1,Well educated scientists who say vaccines don't cause autism.
That's What She Said Game,well it doesn't get much tighter than that
Trumped UpCards: The World's Biggest Deck*,Well-behaved anchor babies.
Disgruntled Decks: Navy Edition,Well-deserved fratricide.
Knitters Against Swatches Second Edition,Well-intentioned crocheters.
Skewered And Roasted,Well-times bouts of amnesia
Kiwis Against Morality,Wellington
Kids Create Absurdity,Werewolves
Clams Attempt Harmonica, Volume 1,"Werewolves, not Swearwolves"
Disgruntled Decks: Army Edition,West Point.
Blurbs Against Buffalo,West Side gentrification.
CAH: Blue Box Expansion,Western standards of beauty.
CAH: Fifth Expansion,Western standards of beauty.
Kiwis Against Morality,Westies
Carbs of the Huge Manatee: Dance Expansion 1,Westies.
CAH: Red Box Expansion,Wet butt.
Bad Campaign, The Presidential Party Game!,Wet cheese.
Personally Incorrect,Wet Dreams
Kiwis Versus Morality,Wet dreams about Suzy Cato
CAH Base Set,Wet dreams.
Kids Against Maturity,Wet farts
Personally Incorrect,Wet T-shirt Contests
Kids Create Absurdity,Wet willies
Bad Campaign, The Presidential Party Game!,Wet willies.
Kids Against Maturity,Wet wipes
Kids Create Absurdity,"Wet, runny boogers"
Kids Create Absurdity,"Wet, soggy socks"
Depravity,Wetting the bed next to your partner
Clones Attack Hilarity #2,Wetting your pants on purpose.
Personally Incorrect,Whacking Off
Desert Bus For Hope Pack,Whale dong.
Dick,whale-balls for breakfast
Cakes Athirst Hilarity Volume 4,What "The Rock" was really cooking.
Cards for the Masses,What could have been
Dad Pack,What Dad has to say about Muslims.
Crabs Adjust Humidity: Volume 4,What happens in Vegas.
Bards Dispense Profanity,what have we here?  a man or a fish?
CAH: A.I. Pack,What I Doin’.
That's What She Said Game,what I put in my mouth is my business!
Cards and Punishment Vol. Two,"What I want, what I really, really want."
That's What She Said Game,what is it with you and mayonnaise?
Jew Pack/Chosen People Pack,What it means to be a Jewish woman in contemporary society.
CAH: Blue Box Expansion,What Jesus would do.
CAH: Fourth Expansion,What Jesus would do.
Crabs Adjust Humidity: Volume 3,What Jesus would do.
Absurd Box Expansion,What looked like a chemical weapons facility but turned out to be a children's hospital.
Bards Dispense Profanity,what o' clock I say it is
2014 Holiday Pack,What remains of my penis.
CAH Base Set,What that mouth do.
PAX East 2014 - Panel Cards,What The Rock was really cooking.
Dick,what there may be of a narrative in this book
Bards Dispense Profanity,what these dastard Frenchman dare
Food Pack,What to do with all of this chocolate on my penis.
PAX Prime 2015 Food Pack A (Mango),What to do with all of this chocolate on my penis.
The Game Without Decency,What we think is meatloaf
Bards Dispense Profanity,"what woman is, yea"
Bards Dispense Profanity,"What, Jessica!"
Humanity Hates Trump: Expansion Pack 1,What's her face.
Humanity Hates Trump: Base Set,What's his face?
CAH Base Set,What's left of the Great Barrier Reef.
Bards Dispense Profanity,what's this? mutton?
Carps & Angsty Manatee - Texas Edition,Whataburger taquitos.
CAH: Blue Box Expansion,Whatever a McRib® is made of.
CAH: Fourth Expansion,Whatever a McRib® is made of.
Fascism Pack,Whatever brave hero killed Hitler.
Carps & Angsty Manatee - Texas Edition,Whatever Cinco de Mayo is supposed to be about.
PAX East 2014,Whatever Final Fantasy bullshit happened this year.
Not Parent Approved Expansion Pack #1,Whatever hot dogs are made of.
Words Against Morality: Volume 1,Whatever hot dogs are made of.
Crabs Adjust Humidity: Volume 4,Whatever is left.
2012 Holiday Pack,Whatever Kwanzaa is supposed to be about.
Cocks Abreast Hostility: Cock Pack One: Just The Tip,"Whatever semen tastes like... because I don't know. Really, stop asking."
Pride Pack,Whatever straight people do for fun.
Weed Pack,Whatever the fuck I was just talking about.
Crows Adopt Vulgarity, Vol. 2,Whatever the kids are into these days.
CAH: Blue Box Expansion,"Whatever you wish, mother."
CAH: Sixth Expansion,"Whatever you wish, mother."
Cads Against Adulting,"Whatever, who even gives a shit."
Bad Campaign, The Presidential Party Game!,Whatever.
Dirty Nasty Filthy,Wheelbarrow
Humanity Hates Trump: Base Set,Wheelchair death race.
Words Against Morality: Volume 4,When “Netflix and Chill” turns into “Netflix and Child.”
Words Against Morality: Volume 3,When a man gets so fat he has his own set of tits to fondle.
Words Against Morality: Volume 3,"When a man loves another man, but not in a gay way."
Cows Against Hamburgers - Patty Pack #1,When Aunt Flo comes to town.
Cows Grilling Hamburgers - Patty Pack #1,When Aunt Flo comes to town.
Cards Against Profanity,When I picked my nose as an adult
Bards Dispense Profanity,when I wash my brain
Words Against Morality: Volume 2,When only one half of a pair of Siamese twins wants sex.
Cards About Toronto,When someone doesn't say "bleess you" after you sneeze
Rotten Apples: The Tasteless Adult Party Game,When something is up
Guards Against Insanity, Edition 3,When something turns you off so much that your vagina throws up.
Guards Against Insanity, Edition 2,When taking a shit feels more like you're bleeding a radiator.
CAH: Green Box Expansion,When the big truck goes “Toot! Toot!”
Guards Against Insanity, Edition 1,When the bullshit that comes out of a person's mouth reaches a point of absolute nonsense.
Kiwis Against Morality,When the cops find 102 bags of MDMA in your room and you claim personal use
Rotten Apples: The Tasteless Adult Party Game,When the pleasure is all mine
That's What She Said Game,when was the last time you went clamming?
CAH Base Set,When you fart and a little bit comes out.
Hilarious!,When you fart and a little bit comes out.
Crows Adopt Vulgarity, Vol. 1,When you're blowing a guy and you realize he's a faggot.
Voter's Choice: The Second Expansion,When your dog's balls are bigger than yours.
KinderPerfect: Naughty Expansion Pack,When your kids find your anal beads
Crows Adopt Vulgarity, Vol. 4,When your mother whips the wooden spoon out.
Humanity Hates The Holidays,When your SJW cousin calls you insensitive because he thinks your bowl of mixed nuts is a political statement against same-sex interracial couples.
WTF Did You Say?!?,Whenever we see fit.
Bards Dispense Profanity,where air comes out
That's What She Said Game,where can I find wood around here?
That's What She Said Game,where is your other hand?
WTF Did You Say?!?,"Where the bartender knows your name, and your life story and still doesn't fucking care."
Bards Dispense Profanity,where the bee sucks
That's What She Said Game,where's the paddle?
CAH: College Pack,Whichever one of you took a shit in the shower.
Dirty Nasty Filthy,While Standing
CAH : Second Expansion,Whining like a little bitch.
CAH Base Set,Whining like a little bitch.
CAH: Red Box Expansion,Whining like a little bitch.
Not Parent Approved,Whining until you get your way.
Dirty Nasty Filthy,Whip
Rotten Apples: The Tasteless Adult Party Game,Whipped cream
Dirty Nasty Filthy,Whipped Cream
Personally Incorrect,Whipping
CAH : Second Expansion,Whipping a disobedient slave.
CAH: Red Box Expansion,Whipping a disobedient slave.
Words Against Morality: Volume 4,"Whipping it out, with force."
CAH Base Set,Whipping it out.
Cards Against/For South Africa,Whipping it out.
Hilarious!,Whipping it out.
Trump Bug Out Bag/Post-Trump Pack,Whipping lower-class white men into a xenophobic frenzy.
KinderPerfect (Commercial Set),Whipping out a boob
Disgruntled Decks: Air Force Edition,Whipping out your CAC.
Disgruntled Decks: Marine Corps/Jarhead Edition,Whipping out your CAC.
Disgruntled Decks: Navy Edition,Whipping your dependents like Hebrew slaves.
Rotten Apples: The Tasteless Adult Party Game,Whips
CAH Base Set,Whiskas® Catmilk.
WTF Did You Say?!?,Whiskey coolers instead of water coolers at the workplace.
Evil Apples,whiskey dick
Cocks Abreast Hostility: Cock Pack One: Just The Tip,Whiskey dick.
Hilarious!,Whiskey filled boobs.
WTF Did You Say?!?,"Whiskey neat, a cigar, and a half naked stripper."
Fun in the Oven,Whiskey on the gums.
Bad Campaign, The Presidential Party Game!,Whiskey served in a dirty glass.
Personally Incorrect,Whisky Dick
Cads About Matrimony,Whisper-fighting in the kitchen.
Cads About Matrimony Poly Pack,Whisper-fighting in the kitchen.
The Worst Card Game: Colorado Edition,Whispering "Green chile is people!"
The Catholic Card Game: Base Deck,Whispering "sinner" at people on the street.
CAH: Blue Box Expansion,Whispering all sexy.
CAH: Fourth Expansion,Whispering all sexy.
Disgruntled Decks: Marine Corps/Jarhead Edition,Whispering to your chaplain that Jesus Christ was a pussy.
JadedAid: A Card Game to Save Humanitarians,Whispering under your breath that the US is not the center of the world
Potheads Against Sanity,Whistle at the bacon.
Conspiracy Theory,Whistleblowers
Disgruntled Decks: Air Force Edition,Whistlin' old timey slave hymns while maintaining aircraft.
Carbs of the Huge Manatee - Kink Expansion 1,Whistling inappropriate Oingo-Boingo songs.
Hilarious!,White beggars at robots.
Conspiracy Theory,White cards
Humanity Hates Trump: Base Set,White dreams - never black and white.
Disgruntled Decks: Air Force Edition,White dudes with shaving waivers.
Trumped UpCards: The World's Biggest Deck*,White fright.
Crabs Adjust Humidity: Volume 7,White girl dreads.
Evil Apples,white guilt
Cats Abiding Horribly: Episode I - The Dirty Goblin,White guilt.
WTF Did You Say?!?,White guilt.
Trumped UpCards: The World's Biggest Deck*,White House Chief of Ass.
Personally Incorrect,White Only Bathrooms
Cards Against/For South Africa,White People
Cards Against Humanity Saves America Pack,White people becoming a minority.
Rotten Apples: The Tasteless Adult Party Game,White people singing rap lyrics
Crows Adopt Vulgarity, Vol. 4,White people with dreads.
CAH Base Set,White people.
Hilarious!,White people.
CAH Base Set,White power.
CAH Base Set,White power.
CAH: Red Box Expansion,White power.
Cakes Athirst Hilarity Volume 4,White power.
CAH Base Set,White privilege.
Cards Against/For South Africa,White Privilege.
Hilarious!,White privilege.
Humanity Hates Trump: Expansion Pack 1,White Privilege.
Humanity Hates Trump: Base Set,White Rosa Parks.
JadedAid: Peace Corps Expansion Pack,White Savior Barbie
Cakes Athirst Hilarity Volume 3,White snake marinated in underwear sauce.
Cards About Toronto,White Squirrels of Trinity Bellwoods
Voter's Choice: The Fourth Expansion,White supremacists who refuse to eat brown M&Ms.
Words Against Morality: Volume 1,White supremacists who refuse to eat brown M&Ms.
2016 Election Game ,White supremacists.
Bad Hombres Against Fake News Pack 1,White supremacy ideas.
Personally Incorrect,White Trash
Guards Against Insanity, Edition 2,White trash.
Trumped UpCards: The World's Biggest Deck*,White-glove water-boarding.
Trumped UpCards: The World's Biggest Deck*,White-haired grannies chanting "Lock Her Up!"
CAH Base Set,White-man scalps.
Cads About Maternity - A game for bad mommies,WhiteBabyBlackMarket.com
Kiwis Against Morality,Whitebait
Cats Abiding Horribly: Episode III - The SJWs Strike Back,Whiteknighting.
Dick,whiteness
Humanity Hates the Holidays "Love" Edition,Whitening your teeth with Dad's help.
Clones Attack Hilarity #1,Who gives a shit?
CAH: Green Box Expansion,Who really did 9/11.
Crows Adopt Vulgarity, Vol. 4,Whoever actually spent money on this game.
CAH Base Set,Whoever the Prime Minister is these days.
Kids Against Maturity,Whoflungpoo
CAH: Green Box Expansion,Whomsoever let the dogs out.
Jew Pack/Chosen People Pack,Whoopi Goldberg.
Not Parent Approved,Whoopie Cushions.
Cakes Athirst Hilarity Volume 1,Whoopie Goldberg's nipples.
CAH: Green Box Expansion,Whooping your ass at Mario Kart.
Bards Dispense Profanity,whoremaster man
Skewered And Roasted,whoring
That's What She Said Game,"why don't you go down, I'll come in a minute"
Reject Pack 3,"Why, a hot air balloon of course!"
Kids Create Absurdity,Wi-fi
Cards Against/For South Africa,Wiating 'til marriage.
Carbs of the Huge Manatee: General Expansion 2,Wibbly Wobbly Timey Wimey.
Carbs of the Huge Manatee: General Expansion 1,Wiccan prayer in school.
Kids Against Maturity,Wicked step sisters
That's What She Said Game,wide load coming through! Everybody move!
Crabs Adjust Humidity: Volume 1,Wielding a toddler as a weapon.
Kids Against Maturity,Wiener dogs
Cakes Athirst Hilarity Volume 1,Wife Beaters.
Personally Incorrect,Wife Swapping
CAH Base Set,Wifely duties.
Cards Against/For South Africa,Wifely duties.
Hilarious!,Wifely duties.
Bad Campaign, The Presidential Party Game!,Wiffle ball.
Cats Abiding Horribly: Episode I - The Dirty Goblin,Wiggers.
Crabs Adjust Humidity: Volume 3,Wiggling.
Conspiracy Theory,Wikipedia®
PAX East 2013 Promo Pack C,Wil Wheaton crashing an actual spaceship.
CAH Base Set,Will Smith.
Crows Adopt Vulgarity, Vol. 3,William Shatner speaking fluently.
Desert Bus For Hope Pack,William Shatner watching you.
CAH Base Set,William Shatner.
Clams Attempt Harmonica, Volume 1,Willingly becoming an orphan
Charlie Foxtrot,Willy Wonka's war crimes against America.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,Wincest.
Conspiracy Theory,Wind turbines
KinderPerfect (Commercial Set),Wine and cheese Lunchables
KinderPerfect (Commercial Set),Wine tasting after Sunday school
Disgruntled Decks: Air Force Edition,Wingmen.
Crabs Adjust Humidity: Volume 5,"Wink wink, nudge nudge!"
Crazy & Horrible Rabbit - Vol. 1,"Wink wink, nudge nudge!"
Depravity,Winking arseholes
CAH Base Set,Winking at old people.
Cards Against/For South Africa,Winking at old people.
Hilarious!,Winking at old people.
Cads About Matrimony,Winking at waitresses.
Cads About Matrimony Poly Pack,Winking at waitresses.
Theatre Pack - CATS Musical Pack,Winkles and shrimps.
Cards Against/For South Africa,Winnie Madikizela Mandela
Hilarious!,Winnie Madikizela Mandela.
Kids Against Maturity,Winnie's poo
Cards Against Profanity,Winning
Clams Attempt Harmonica, Volume 1,Winning a gift certificate for the local brothel by cashing in 18 years worth of tickets at the arcade.
The Catholic Card Game: Base Deck,Winning a goldfish at the church festival.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,Winning a karate tournament by crane kick.
Kiwis Versus Morality,Winning a maternity photoshoot with Mark Richardson
Disgruntled Decks: Army Edition,Winning a Soldier of the Month board by default.
Kids Create Absurdity,Winning a spelling bee
Cocks Abreast Hostility - Cock Pack Two: Fowls Deep,Winning a United Negro College Fund scholarship to the Subway Sandwich University.
The Catholic Card Game: Five Deck Expansion Pack,Winning arguments left and right.
Not Parent Approved Expansion Pack #1,Winning every spelling bee contest.
Disgruntled Decks: Army Edition,Winning hearts and minds.
PAX Prime 2013,Winning the approval of Cooking Mama that you never got from actual mama.
KinderPerfect (Commercial Set),Winning the Charter School lottery
KinderPerfect: A Timeout For Parents (Kickstarter Set),Winning the Charter School lottery
Cats Abiding Horribly: Episode I - The Dirty Goblin,Winning the Eurovision Song Contest three times in a row.
Cats Abiding Horribly: Episode I - The Dirty Goblin,Winning the Eurovision Song Contest® three times in a row.
Not Parent Approved Expansion Pack #1,Winning the gazillion dollar lottery.
Crabs Adjust Humidity: Volume 1,WINNING!!
Cads Against Adulting,Winning.
Cows Against Hamburgers - Patty Pack #1,Winona Ryder's acting career.
Cows Grilling Hamburgers - Patty Pack #1,Winona Ryder's acting career.
Kiwis Against Morality,Winston Peters
That's What She Said Game - Second Expansion,winter is coming
Babies vs. Parents,Wipes.
KinderPerfect: More Expansion Pack,Wiping another ass
Depravity,Wiping away the excess cum you couldn't swallow off your chin
Cards and Punishment Vol. One,Wiping back to front.
KinderPerfect (Commercial Set),Wiping butts
CAH Base Set,Wiping her bum.
CAH Base Set,Wiping her butt.
Cards Against/For South Africa,Wiping her butt.
Hilarious!,Wiping her butt.
2016 Election Game ,Wiping Hillary Clinton's server with a cloth.
Not Parent Approved,Wiping out on a skateboard.
Not Parent Approved,Wiping out on your bike and taking out a crowd.
Personally Incorrect - Expansion [Red Box],Wiping Your Ass With Your Hand
WTF Did You Say?!?,Wiping your ass with your hand because you're out of toilet paper.
Knitters Against Swatches Second Edition,"WIPs, HOs,and FOs."
Cards for the Masses,Wireless technology
Conspiracy Theory,Wiretapping
Fun in the Oven,Wishing I hadn't gottn that tattoo on my stomach.
Depravity,Wishing incest wasn't illegal
Fun in the Oven,Wishing it was you in the Mamaroo.
Carbs of the Huge Manatee: Dance Expansion 1,Wishing that people would look at you as a piece of meat instead of merely dance candy.
Charlie Foxtrot,Wishing the South has won the war.
KinderPerfect: Tween Expansion Pack,Wishing they'd waste weekends playing Dungeons and Dragons like you did
Cads About Matrimony,Wishing this moment could last forever.
KinderPerfect (Commercial Set),Wishing you could just make a donation instead
KinderPerfect: A Timeout For Parents (Kickstarter Set),Wishing you could just make a donation instead
Cads About Matrimony,Wishing you were half as happy as your social media posts make you seem.
Cads About Matrimony Poly Pack,Wishing you were half as happy as your social media posts make you seem.
Disgruntled Decks: Army Edition,Wishing you were still deployed.
Disgruntled Decks: Marine Corps/Jarhead Edition,Wishing you were still deployed.
Depravity,Wishing you'd remembered to shower before your gynecology
Depravity,Wishing your boyfriend's cock was as big as our ex's
Cads About Maternity - A game for bad mommies,Wishing your vagina didn't hurt so much
Bad Campaign, The Presidential Party Game!,Witchcraft.
Dirty Nasty Filthy,With a Stripper
Dirty Nasty Filthy,With Socks and Shoes On
Hilarious!,With super-runny diarrhoea.
Cocks Abreast Hostility: Cock Pack One: Just The Tip,Withholding the cure for AIDS.
Depravity,Witholding sex to punish your partner
Dick,"without doubt, the largest inhabitant of the globe"
Not Parent Approved Expansion Pack #2,Witnessing a little girl turning into an apricot.
Disgruntled Decks: Navy Edition,Witnessing a suicide from the Coronado Bridge.
Disgruntled Decks: Army Edition,Witnessing people violently die.
PAX Prime 2014 Custom Printed Cards,Witnessing the decline of the rollerblade industry.
Cads Against Adulting,Witty comebacks.
CAH Base Set,Wizard music.
Kiwis Against Morality,Wizard of New Zealand
Kiwis Versus Morality,Wizard of New Zealand
Bad Campaign, The Presidential Party Game!,Wizard spells.
2016 Election Game ,Wolf Blitzer.
Kiwis Against Morality,Wolf-whistling at high school girls in Opotiki
Dick,wolfish gurglings
Kids Against Maturity,Wolfman's nards
The Worst Card Game: 2016 National Edition,Wolverine's ever-regenerating foreskin.
Not Parent Approved Expansion Pack #1,Wolverine® hands.
Bards Dispense Profanity,woman in a seeming man
Cards Against/For South Africa,Woman's suffrage.
Carbs of the Huge Manatee: General Expansion 3,Wombat Nookie.
JadedAid: A Card Game to Save Humanitarians,Women dancing and clapping for an arriving fleet of Land Cruisers
Personally Incorrect,Women Drivers
Disgruntled Decks: Navy Edition,Women in BUD/S.
Absurd Box Expansion,Women in positions of power.
Charlie Foxtrot,Women in the Infantry.
Disgruntled Decks: Army Edition,Women in the infantry.
CAH Base Set,Women in yoghurt adverts.
CAH Base Set,Women in yoghurt commercials.
Cards Against/For South Africa,Women in yoghurt commercials.
CAH Base Set,Women in yogurt commercials.
Cards Against/For South Africa,Women in yogurt commercials.
CAH Base Set,Women of color.
CAH Base Set,Women of colour.
CAH Base Set,Women voting.
Clones Attack Hilarity #2,Women who pee standing up.
Fun in the Oven,Women who say they love being pregnant.
The Catholic Card Game: Life Teen Expansion Pack,Women's sessions.
Kiwis Against Morality,Women's suffrage
Kiwis Versus Morality,Women's suffrage
2016 Election Game ,Women's suffrage.
CAH Base Set,Women's suffrage.
CAH Base Set,Women's undies.
KinderPerfect: Tween Expansion Pack,Wondering how your parents ever survived your teen years
CAH Base Set,Wondering if it's possible to get some of that salsa to go.
Carbs of the Huge Manatee - Online Dating Expansion 1,Wondering if maybe you're the ONLY person on any of these dating sites given your response rate.
Cads About Matrimony,Wondering if you made the right decision.
Cads About Matrimony Poly Pack,Wondering if you made the right decision.
Depravity,Wondering if you really are the best sex your partner has ever had
Depravity,Wondering if you've inherited the same genitalia as your parents
Depravity,Wondering if your Mum has ever had anal
Depravity,Wondering if your partner has been faking their orgasms
The Catholic Card Game: Base Deck,Wondering where dinosaurs fit in with the Creation story.
Cads About Matrimony,Wondering where that rash came from.
Cads About Matrimony Poly Pack,Wondering where that rash came from.
Cads About Maternity - A game for bad mommies,Wondering who the father is
Cads About Matrimony,Wondering who’s gonna die first.
Cads About Matrimony Poly Pack,Wondering who’s gonna die first.
KinderPerfect: Tween Expansion Pack,Wondering whose thing is in the wash
Cads Against Adulting,Wondering why everyone's farts smell bad except mine.
